univ,name,univLabel_en,univLabel_zh,inceptionYear,decade,longitude,latitude,province,macro_region
http://www.wikidata.org/entity/Q3249121,Linyi University,Linyi University,临沂大学,1941.0,1940,118.28367,35.11758,Shandong,East
http://www.wikidata.org/entity/Q3274786,China University of Petroleum (Beijing),China University of Petroleum (Beijing),中国石油大学（北京）,1953.0,1950,116.24146,40.21791,Beijing,North
http://www.wikidata.org/entity/Q3332415,Qufu Normal University,Qufu Normal University,曲阜师范大学,1955.0,1950,116.959582,35.596505,Shandong,East
http://www.wikidata.org/entity/Q3338511,Wenzhou Medical University,Wenzhou Medical University,温州医科大学,1958.0,1950,,,Zhejiang,East
http://www.wikidata.org/entity/Q3372325,Peking Union Medical College,Peking Union Medical College,北京协和医学院,1917.0,1910,116.40887,39.90951,Beijing,North
http://www.wikidata.org/entity/Q3429270,Huazhong Agricultural University,Huazhong Agricultural University,华中农业大学,1898.0,1890,114.353,30.476,Hubei,Central
http://www.wikidata.org/entity/Q3429296,Henan Agricultural University,Henan Agricultural University,河南农业大学,1913.0,1910,116.305277777,39.989722222,Henan,Central
http://www.wikidata.org/entity/Q3431706,China Three Gorges University,China Three Gorges University,三峡大学,1946.0,1940,,,Hubei,Central
http://www.wikidata.org/entity/Q3467465,Dalian Maritime University,Dalian Maritime University,大连海事大学,1909.0,1900,121.52583333,38.87055556,Liaoning,Northeast
http://www.wikidata.org/entity/Q3467518,Dalian Jiaotong University,Dalian Jiaotong University,大连交通大学,1956.0,1950,121.571056,38.912758,Liaoning,Northeast
http://www.wikidata.org/entity/Q3467737,Zhejiang University of Finance and Economics,Zhejiang University of Finance and Economics,浙江财经大学,1974.0,1970,120.121,30.2636,Zhejiang,East
http://www.wikidata.org/entity/Q3496652,Jiangxi University of Finance and Economics,Jiangxi University of Finance and Economics,江西财经大学,1923.0,1920,115.857155402,28.74100493,Jiangxi,East
http://www.wikidata.org/entity/Q3497259,Nanchang University,Nanchang University,南昌大学,1921.0,1920,115.8,28.665,Jiangxi,East
http://www.wikidata.org/entity/Q3551422,Southwest Jiaotong University,Southwest Jiaotong University,西南交通大学,,,103.9835,30.7676,Sichuan,Southwest
http://www.wikidata.org/entity/Q3551564,Xi'an International Studies University,Xi'an International Studies University,西安外国语大学,1952.0,1950,108.876025347,34.138016874,Shaanxi,Northwest
http://www.wikidata.org/entity/Q3551745,Beijing Sport University,Beijing Sport University,北京体育大学,1953.0,1950,116.3192935,40.0299048,Beijing,North
http://www.wikidata.org/entity/Q3551746,Sichuan International Studies University,Sichuan International Studies University,四川外国语大学,1950.0,1950,106.43222222,29.57444444,,
http://www.wikidata.org/entity/Q3551770,Southeast University,Southeast University,东南大学,1902.0,1900,118.795212,32.054169,Jiangsu,East
http://www.wikidata.org/entity/Q3551814,Capital Normal University,Capital Normal University,首都师范大学,1954.0,1950,116.30027778,39.92944444,,
http://www.wikidata.org/entity/Q3551815,South China Normal University,South China Normal University,华南师范大学,1933.0,1930,113.35,23.1365,Guangdong,South
http://www.wikidata.org/entity/Q3558408,Tianjin Chengjian University,Tianjin Chengjian University,天津城建大学,1978.0,1970,,,,
http://www.wikidata.org/entity/Q3615960,Wuhan Polytechnic University,Wuhan Polytechnic University,武汉轻工大学,1951.0,1950,114.235062,30.636576,Hubei,Central
http://www.wikidata.org/entity/Q3817847,ShanghaiTech University,ShanghaiTech University,上海科技大学,2013.0,2010,121.596,31.1857,,
http://www.wikidata.org/entity/Q3896624,Xinyang Normal University,Xinyang Normal University,信阳师范大学,1975.0,1970,,,Henan,Central
http://www.wikidata.org/entity/Q3896631,Xinyang Agricultural College,Xinyang Agricultural College,信阳农林学院,1901.0,1900,,,Henan,Central
http://www.wikidata.org/entity/Q391150,Henan University,Henan University,河南大学,1912.0,1910,114.36369444,34.81272222,Henan,Central
http://www.wikidata.org/entity/Q3953805,Nanjing University of Science and Technology,Nanjing University of Science and Technology,南京理工大学,1953.0,1950,118.851922222,32.0333,Jiangsu,East
http://www.wikidata.org/entity/Q39650169,Shandong University of Science and Technology Taian Campus,Shandong University of Science and Technology Taian Campus,,,,,,,
http://www.wikidata.org/entity/Q39944799,North China Electric Power University Baoding Campus,North China Electric Power University Baoding Campus,,,,,,Hebei,North
http://www.wikidata.org/entity/Q4117334,Ningxia University,Ningxia University,宁夏大学,1958.0,1950,106.137,38.5364,Ningxia,Northwest
http://www.wikidata.org/entity/Q4118964,Taizhou University,Taizhou University,台州学院,1907.0,1900,,,Zhejiang,East
http://www.wikidata.org/entity/Q4222416,Criminal Investigation Police University of China,Criminal Investigation Police University of China,中国刑事警察学院,1948.0,1940,123.378918,41.842258,Liaoning,Northeast
http://www.wikidata.org/entity/Q4251253,Guangzhou University of Chinese Medicine,Guangzhou University of Chinese Medicine,广州中医药大学,1956.0,1950,113.26111111,23.15916667,Guangdong,South
http://www.wikidata.org/entity/Q4310105,Liaoning University of Technology,Liaoning University of Technology,辽宁工业大学,1951.0,1950,,,Liaoning,Northeast
http://www.wikidata.org/entity/Q4356865,Beijing Technology and Business University,Beijing Technology and Business University,北京工商大学,1950.0,1950,116.30847,39.9238,Beijing,North
http://www.wikidata.org/entity/Q43896046,Guangxi Minzu Normal University,Guangxi Minzu Normal University,广西民族师范学院,2009.0,2000,107.393871,22.382983,Shanxi,North
http://www.wikidata.org/entity/Q4393424,Northeast Normal University,Northeast Normal University,东北师范大学,1946.0,1940,125.3269349,43.862026,Jilin,Northeast
http://www.wikidata.org/entity/Q4418173,Xian Eurasia University,Xian Eurasia University,西安欧亚学院,1995.0,1990,108.9162,34.1792,Shaanxi,Northwest
http://www.wikidata.org/entity/Q4418179,Xi'an University of Architecture and Technology,Xi'an University of Architecture and Technology,西安建筑科技大学,1895.0,1890,108.9617,34.2402,Shaanxi,Northwest
http://www.wikidata.org/entity/Q4467975,Tianjin University of Science and Technology,Tianjin University of Science and Technology,天津科技大学,1958.0,1950,117.70754,39.0841,,
http://www.wikidata.org/entity/Q4475799,Lanzhou University,Lanzhou University,兰州大学,1909.0,1900,103.858055555,36.046611111,Gansu,Northwest
http://www.wikidata.org/entity/Q4475835,Jiamusi University,Jiamusi University,佳木斯大学,1947.0,1940,130.363501,46.786463,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q4495765,哈尔滨法学院,,哈尔滨法学院,1920.0,1920,126.6294111,45.74843611,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q4528225,Shenyang University,Shenyang University,沈阳大学,1906.0,1900,123.46,41.8256,Liaoning,Northeast
http://www.wikidata.org/entity/Q4569544,China Women's University,China Women's University,中华女子学院,1949.0,1940,116.42905,39.99355,Beijing,North
http://www.wikidata.org/entity/Q4570128,Shandong Normal University,Shandong Normal University,山东师范大学,1950.0,1950,,,Shandong,East
http://www.wikidata.org/entity/Q4570168,Fujian Normal University,Fujian Normal University,福建师范大学,1907.0,1900,119.305513888,26.040030555,Fujian,East
http://www.wikidata.org/entity/Q4570201,Ginling College,Ginling College,金陵女子大学,1913.0,1910,,,,
http://www.wikidata.org/entity/Q4578297,St. John's University,St. John's University,聖約翰大學,1879.0,1870,121.41315,31.22786,Shanghai,East
http://www.wikidata.org/entity/Q4587760,Beijing Jiaotong University,Beijing Jiaotong University,北京交通大学,1896.0,1890,116.33935,39.950945,,
http://www.wikidata.org/entity/Q461033,Guizhou University,Guizhou University,贵州大学,1902.0,1900,106.66916667,26.4225,Guizhou,Southwest
http://www.wikidata.org/entity/Q461322,Guilin University of Electronic Technology,Guilin University of Electronic Technology,桂林电子科技大学,1960.0,1960,110.332583333,25.286694444,Guangxi,South
http://www.wikidata.org/entity/Q4671492,PLA Academy of Military Science,PLA Academy of Military Science,中国人民解放军军事科学院,1958.0,1950,116.255467,40.005858,Beijing,North
http://www.wikidata.org/entity/Q4693944,Hebei Agricultural University,Hebei Agricultural University,河北农业大学,1902.0,1900,115.47600833,38.8466,Hebei,North
http://www.wikidata.org/entity/Q470963,Fuzhou University,Fuzhou University,福州大学,1958.0,1950,119.193694444,26.059694444,Fujian,East
http://www.wikidata.org/entity/Q47517291,Fujian Polytechnic of Information Technology,Fujian Polytechnic of Information Technology,福建信息职业技术学院,,,,,,
http://www.wikidata.org/entity/Q4764372,Anhui Medical University,Anhui Medical University,安徽医科大学,1926.0,1920,117.263,31.8486,Anhui,East
http://www.wikidata.org/entity/Q4764374,Anhui Agricultural University,Anhui Agricultural University,安徽农业大学,1928.0,1920,,,Anhui,East
http://www.wikidata.org/entity/Q4764380,Anhui University of Finance and Economics,Anhui University of Finance and Economics,安徽财经大学,1959.0,1950,117.39,32.9255,Anhui,East
http://www.wikidata.org/entity/Q4764381,Anhui Polytechnic University,Anhui Polytechnic University,安徽工程大学,1977.0,1970,,,Anhui,East
http://www.wikidata.org/entity/Q4764383,Anhui University of Science and Technology,Anhui University of Science and Technology,安徽理工大学,1945.0,1940,,,Anhui,East
http://www.wikidata.org/entity/Q4764385,Anhui University of Chinese Medicine,Anhui University of Chinese Medicine,安徽中医药大学,1959.0,1950,,,Anhui,East
http://www.wikidata.org/entity/Q4770460,Anqing Normal University,Anqing Normal University,安庆师范大学,1898.0,1890,117.04805556,30.51416667,Anhui,East
http://www.wikidata.org/entity/Q4770656,Anshan Normal University,Anshan Normal University,鞍山师范学院,1958.0,1950,122.99,41.08472222,Liaoning,Northeast
http://www.wikidata.org/entity/Q4845661,Hengxian Middle School,Hengxian Middle School,横县中学,1923.0,1920,,,,
http://www.wikidata.org/entity/Q4881127,Beijing Electronic Science and Technology Institute,Beijing Electronic Science and Technology Institute,北京电子科技学院,1947.0,1940,116.27373,39.83536,Beijing,North
http://www.wikidata.org/entity/Q4881133,Beijing Forestry University,Beijing Forestry University,北京林业大学,1952.0,1950,116.34527778,40.00138889,Beijing,North
http://www.wikidata.org/entity/Q4881135,Beijing Huajia University,Beijing Huajia University,,1985.0,1980,116.734196,39.935071,,
http://www.wikidata.org/entity/Q4881146,Beijing Institute of Petrochemical Technology,Beijing Institute of Petrochemical Technology,北京石油化工学院,1978.0,1970,116.31959,39.74596,Beijing,North
http://www.wikidata.org/entity/Q4881177,Beijing People's Police College,Beijing People's Police College,北京警察学院,1981.0,1980,116.172592,40.249649,,
http://www.wikidata.org/entity/Q4881203,Beijing Union University,Beijing Union University,北京联合大学,1985.0,1980,116.42085,39.98903,,
http://www.wikidata.org/entity/Q4881206,Beijing University of Civil Engineering and Architecture,Beijing University of Civil Engineering and Architecture,北京建筑大学,1936.0,1930,116.336,39.934,,
http://www.wikidata.org/entity/Q4881210,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,北京邮电大学,1955.0,1950,116.352,39.9598,,
http://www.wikidata.org/entity/Q4881219,Beijing Wuzi University,Beijing Wuzi University,北京物资学院,1980.0,1980,116.6388,39.929,,
http://www.wikidata.org/entity/Q48880933,"China University of Geosciences, Wuhan","China University of Geosciences, Wuhan",中国地质大学（武汉）,1952.0,1950,114.39451,30.52337,Hubei,Central
http://www.wikidata.org/entity/Q48880972,"China University of Geosciences, Beijing","China University of Geosciences, Beijing",中国地质大学（北京）,1952.0,1950,116.3455,39.9888,Beijing,North
http://www.wikidata.org/entity/Q48900237,公安消防部队士官学校,,公安消防部队士官学校,,,,,,
http://www.wikidata.org/entity/Q48900250,Fujian Business University,Fujian Business University,福建商学院,,,,,Fujian,East
http://www.wikidata.org/entity/Q48936353,West Yunnan University,West Yunnan University,滇西科技师范学院,1978.0,1970,100.07577,23.88886,Yunnan,Southwest
http://www.wikidata.org/entity/Q48936485,Tianshui Normal University,Tianshui Normal University,天水师范大学,,,,,Gansu,Northwest
http://www.wikidata.org/entity/Q4937990,Bohai University,Bohai University,渤海大学,1950.0,1950,121.1199,41.0867,Liaoning,Northeast
http://www.wikidata.org/entity/Q495015,Fudan University,Fudan University,复旦大学,1905.0,1900,121.499166666,31.298888888,Shanghai,East
http://www.wikidata.org/entity/Q4950412,Tianjin University of Commerce Boustead College,Tianjin University of Commerce Boustead College,天津商业大学宝德学院,2004.0,2000,,,,
http://www.wikidata.org/entity/Q5035687,Capital Medical University,Capital Medical University,首都医科大学,1960.0,1960,116.3529685,39.86671,Beijing,North
http://www.wikidata.org/entity/Q5053324,Catholic university in Hong Kong,Catholic university in Hong Kong,,,,,,,
http://www.wikidata.org/entity/Q5059608,Center for Electronic Governance at UNU-IIST,Center for Electronic Governance at UNU-IIST,,2007.0,2000,113.548819,22.195833,,
http://www.wikidata.org/entity/Q5061828,Central South University,Central South University,中南大学,2000.0,2000,112.925,28.173,Hunan,Central
http://www.wikidata.org/entity/Q5061957,Central University of Finance and Economics,Central University of Finance and Economics,中央财经大学,1949.0,1940,116.341,39.959,,
http://www.wikidata.org/entity/Q5071561,Chang'an University,Chang'an University,长安大学,2000.0,2000,,,Shaanxi,Northwest
http://www.wikidata.org/entity/Q5071739,Changchun Normal University,Changchun Normal University,长春师范大学,1958.0,1950,125.398283,43.912782,Jilin,Northeast
http://www.wikidata.org/entity/Q5071741,Jilin University of Finance and Economics,Jilin University of Finance and Economics,吉林财经大学,,,125.4423,43.8166,Jilin,Northeast
http://www.wikidata.org/entity/Q5071743,Changchun University,Changchun University,长春大学,1946.0,1940,,,Jilin,Northeast
http://www.wikidata.org/entity/Q5072115,Changsha University,Changsha University,长沙学院,1970.0,1970,,,Hunan,Central
http://www.wikidata.org/entity/Q5072117,Changsha University of Science and Technology,Changsha University of Science and Technology,长沙理工大学,1956.0,1950,,,Hunan,Central
http://www.wikidata.org/entity/Q5072128,Suzhou University of Technology,Suzhou University of Technology,苏州工学院,1958.0,1950,120.777948,31.588372,Jiangsu,East
http://www.wikidata.org/entity/Q5072160,Changzhi Medical College,Changzhi Medical College,长治医学院,1946.0,1940,,,Shanxi,North
http://www.wikidata.org/entity/Q5072766,Chaohu University,Chaohu University,巢湖学院,1977.0,1970,,,Anhui,East
http://www.wikidata.org/entity/Q507690,Inner Mongolia University of Science and Technology,Inner Mongolia University of Science and Technology,内蒙古科技大学,,,,,Inner Mongolia,North
http://www.wikidata.org/entity/Q5091323,Chengdu Sport University,Chengdu Sport University,成都体育学院,1942.0,1940,,,Sichuan,Southwest
http://www.wikidata.org/entity/Q5091337,Chengdu University of Information Technology,Chengdu University of Information Technology,成都信息工程大学,1951.0,1950,103.98694444,30.58444444,Sichuan,Southwest
http://www.wikidata.org/entity/Q5091338,Chengdu University of Technology,Chengdu University of Technology,成都理工大学,1956.0,1950,104.136944,30.665833,Sichuan,Southwest
http://www.wikidata.org/entity/Q5097181,Chifeng University,Chifeng University,赤峰大学,2003.0,2000,,,Inner Mongolia,North
http://www.wikidata.org/entity/Q5099732,China University of Labor Relations,China University of Labor Relations,中国劳动关系学院,1946.0,1940,116.31191,39.92854,Beijing,North
http://www.wikidata.org/entity/Q5099749,China Jiliang University,China Jiliang University,中国计量大学,1978.0,1970,120.364320319,30.318976988,Zhejiang,East
http://www.wikidata.org/entity/Q5099779,China Medical University,China Medical University,中国医科大学,1931.0,1930,123.3725,41.78916667,Liaoning,Northeast
http://www.wikidata.org/entity/Q5099853,China Pharmaceutical University,China Pharmaceutical University,中国药科大学,1936.0,1930,118.77417778,32.07459444,Jiangsu,East
http://www.wikidata.org/entity/Q5099970,China West Normal University,China West Normal University,西华师范大学,1946.0,1940,,,Sichuan,Southwest
http://www.wikidata.org/entity/Q5099978,China Youth University of Political Studies,China Youth University of Political Studies,中国青年政治学院,1948.0,1940,116.30152,39.94955,Beijing,North
http://www.wikidata.org/entity/Q5100405,Chinese Center for Disease Control and Prevention,Chinese Center for Disease Control and Prevention,中国疾病预防控制中心,,,116.45693264,39.874177351,,
http://www.wikidata.org/entity/Q5100586,Chinese People's Police University,Chinese People's Police University,中国人民警察大学,1981.0,1980,,,Hebei,North
http://www.wikidata.org/entity/Q5100590,People's Public Security University of China,People's Public Security University of China,中国人民公安大学,1948.0,1940,,,,
http://www.wikidata.org/entity/Q5104658,Chongqing Jianzhu University,Chongqing Jianzhu University,重庆建筑大学,1952.0,1950,,,,
http://www.wikidata.org/entity/Q5104660,Chongqing Jiaotong University,Chongqing Jiaotong University,重庆交通大学,1951.0,1950,106.401388888,19.503888888,,
http://www.wikidata.org/entity/Q5104661,Chongqing Medical University,Chongqing Medical University,重庆医科大学,1956.0,1950,106.505,29.53583333,,
http://www.wikidata.org/entity/Q5104666,Chongqing Normal University,Chongqing Normal University,重庆师范大学,1954.0,1950,106.29944444,29.615,,
http://www.wikidata.org/entity/Q5104672,Chongqing Three Gorges University,Chongqing Three Gorges University,重庆三峡科技大学,1956.0,1950,108.37833333,30.79722222,Chongqing,Southwest
http://www.wikidata.org/entity/Q5104676,Chongqing University of Posts and Telecommunications,Chongqing University of Posts and Telecommunications,重庆邮电大学,1950.0,1950,106.6016,29.5383,,
http://www.wikidata.org/entity/Q5115144,"Chu Kochen Honors College, Zhejiang University","Chu Kochen Honors College, Zhejiang University",竺可桢学院,2000.0,2000,,,Zhejiang,East
http://www.wikidata.org/entity/Q5123484,City University of Macau,City University of Macau,澳門城市大學,1981.0,1980,113.557409,22.164168,,
http://www.wikidata.org/entity/Q51841,Shanghai Maritime University,Shanghai Maritime University,上海海事大学,1909.0,1900,121.902,30.8731,,
http://www.wikidata.org/entity/Q519556,National Southwestern Associated University,National Southwestern Associated University,国立西南联合大学,1938.0,1930,102.69757,25.05577,Hunan,Central
http://www.wikidata.org/entity/Q5206294,DUFE—Surrey International Institute,DUFE—Surrey International Institute,,2007.0,2000,,,Liaoning,Northeast
http://www.wikidata.org/entity/Q52146304,Yango University,Yango University,阳光学院,,,,,Fujian,East
http://www.wikidata.org/entity/Q525169,Shanghai Jiao Tong University,Shanghai Jiao Tong University,上海交通大学,1896.0,1890,121.436348,31.025393,,
http://www.wikidata.org/entity/Q5328079,East China Jiaotong University,East China Jiaotong University,华东交通大学,1971.0,1970,,,Jiangxi,East
http://www.wikidata.org/entity/Q5328082,East China University of Political Science and Law,East China University of Political Science and Law,华东政法大学,1952.0,1950,121.414,31.2256,,
http://www.wikidata.org/entity/Q5330261,Liaodong University,Liaodong University,辽东学院,1912.0,1910,,,Liaoning,Northeast
http://www.wikidata.org/entity/Q53577825,Shenzhen Technology University,Shenzhen Technology University,深圳技术大学,2018.0,2010,114.392727777,22.703027777,Guangdong,South
http://www.wikidata.org/entity/Q5428985,Faculty of Humanities,Faculty of Humanities,,,,114.180389,22.304583,Hong Kong,South
http://www.wikidata.org/entity/Q545540,Anhui University,Anhui University,安徽大学,1928.0,1920,117.251596,31.845516,Anhui,East
http://www.wikidata.org/entity/Q5461484,Florida International University Tianjin Center,Florida International University Tianjin Center,,2003.0,2000,117.111694,39.178194,,
http://www.wikidata.org/entity/Q5476138,Air Force Medical University,Air Force Medical University,中国人民解放军空军军医大学,1954.0,1950,,,Shaanxi,Northwest
http://www.wikidata.org/entity/Q54854439,Shantou Radio & TV University,Shantou Radio & TV University,汕头广播电视大学,,,,,Guangdong,South
http://www.wikidata.org/entity/Q54914098,Guangdong Industry Polytechnic University,Guangdong Industry Polytechnic University,广东轻工职业技术大学,1999.0,1990,,,Guangdong,South
http://www.wikidata.org/entity/Q549697,Beijing Language and Culture University,Beijing Language and Culture University,北京语言大学,1962.0,1960,116.337777777,39.993333333,Beijing,North
http://www.wikidata.org/entity/Q5507366,Fujian Agriculture and Forestry University,Fujian Agriculture and Forestry University,福建农林大学,2000.0,2000,119.235,26.087777777,Fujian,East
http://www.wikidata.org/entity/Q5507368,Fujian Medical University,Fujian Medical University,福建医科大学,1937.0,1930,119.299,26.0674,Fujian,East
http://www.wikidata.org/entity/Q5507373,Fujian University of Technology,Fujian University of Technology,福建理工大学,2002.0,2000,119.37,26.0843,Fujian,East
http://www.wikidata.org/entity/Q5507374,Fujian University of Traditional Chinese Medicine,Fujian University of Traditional Chinese Medicine,福建中医药大学,1958.0,1950,119.175213888,26.076408333,Fujian,East
http://www.wikidata.org/entity/Q5521505,Gansu Agricultural University,Gansu Agricultural University,甘肃农业大学,,,,,Gansu,Northwest
http://www.wikidata.org/entity/Q55697406,北海艺术设计学院,,北海艺术设计学院,,,,,,
http://www.wikidata.org/entity/Q55708817,Hebei Normal University for Nationalities,Hebei Normal University for Nationalities,河北民族师范学院,,,,,Hebei,North
http://www.wikidata.org/entity/Q5613641,Guangdong Ocean University,Guangdong Ocean University,广东海洋大学,1997.0,1990,110.302,21.1455,Guangdong,South
http://www.wikidata.org/entity/Q5613642,Guangdong Pharmaceutical University,Guangdong Pharmaceutical University,广东药科大学,1958.0,1950,113.412,22.4767,Guangdong,South
http://www.wikidata.org/entity/Q5613646,Guangdong University of Finance and Economics,Guangdong University of Finance and Economics,广东财经大学,1983.0,1980,113.355,23.0894,Guangdong,South
http://www.wikidata.org/entity/Q5613648,Guangdong University of Foreign Studies,Guangdong University of Foreign Studies,广东外语外贸大学,1995.0,1990,113.289,23.2003,Guangdong,South
http://www.wikidata.org/entity/Q5613690,Guangxi Medical University,Guangxi Medical University,广西医科大学,1934.0,1930,108.346888888,22.799916666,Guangxi,South
http://www.wikidata.org/entity/Q5613695,Guangxi University of Science and Technology,Guangxi University of Science and Technology,广西科技大学,1958.0,1950,109.440111111,24.335472222,Guangxi,South
http://www.wikidata.org/entity/Q5613699,Guangxi Minzu University,Guangxi Minzu University,广西民族大学,1952.0,1950,108.230961,22.842752,Guangxi,South
http://www.wikidata.org/entity/Q5613717,Guangzhou Academy of Fine Arts,Guangzhou Academy of Fine Arts,广州美术学院,1953.0,1950,113.273027777,23.095444444,Guangdong,South
http://www.wikidata.org/entity/Q5613743,Guangzhou Sport University,Guangzhou Sport University,广州体育学院,,,113.316,23.1431,Guangdong,South
http://www.wikidata.org/entity/Q5613747,Guangzhou University,Guangzhou University,广州大学,2000.0,2000,113.364919,23.041055,Guangdong,South
http://www.wikidata.org/entity/Q5615995,Guilin Medical University,Guilin Medical University,桂林医科大学,1935.0,1930,110.15775,25.225583333,Guangxi,South
http://www.wikidata.org/entity/Q5615997,Guilin University of Technology,Guilin University of Technology,桂林理工大学,1956.0,1950,110.312138888,25.283722222,Guangxi,South
http://www.wikidata.org/entity/Q5616925,Guizhou University of Traditional Chinese Medicine,Guizhou University of Traditional Chinese Medicine,贵阳中医药大学,1965.0,1960,,,Guizhou,Southwest
http://www.wikidata.org/entity/Q5616929,Guizhou Medical University,Guizhou Medical University,贵州医科大学,1938.0,1930,,,Guizhou,Southwest
http://www.wikidata.org/entity/Q5616948,Guizhou Normal University,Guizhou Normal University,贵州师范大学,1941.0,1940,106.722053,26.588956,Guizhou,Southwest
http://www.wikidata.org/entity/Q5616949,Guizhou Minzu University,Guizhou Minzu University,贵州民族大学,1951.0,1950,106.66611111,26.46611111,Guizhou,Southwest
http://www.wikidata.org/entity/Q5616954,Guizhou University of Finance and Economics,Guizhou University of Finance and Economics,贵州财经大学,1958.0,1950,106.635638,26.387976,Guizhou,Southwest
http://www.wikidata.org/entity/Q56271948,Harbin Conservatory of Music,Harbin Conservatory of Music,哈尔滨音乐学院,2016.0,2010,126.564432,45.828187,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q56271960,Jilin Sport University,Jilin Sport University,吉林体育学院,,,,,Jilin,Northeast
http://www.wikidata.org/entity/Q56272547,清华大学四川绵阳分校,,清华大学四川绵阳分校,1965.0,1960,,,,
http://www.wikidata.org/entity/Q5639373,Hainan Normal University,Hainan Normal University,海南师范大学,1949.0,1940,110.336863,19.998919,Hainan,South
http://www.wikidata.org/entity/Q5639382,Hainan University,Hainan University,海南大学,1983.0,1980,110.32138889,20.06055556,Hainan,South
http://www.wikidata.org/entity/Q5647240,Handan University,Handan University,邯郸学院,1905.0,1900,,,Hebei,North
http://www.wikidata.org/entity/Q5647847,Hang Seng University of Hong Kong,Hang Seng University of Hong Kong,香港恒生大學,1980.0,1980,114.212,22.3791,Hong Kong,South
http://www.wikidata.org/entity/Q5648125,Hangzhou Normal University,Hangzhou Normal University,杭州师范大学,1978.0,1970,,,Zhejiang,East
http://www.wikidata.org/entity/Q5648133,Hangzhou University,Hangzhou University,杭州大学,,,120.13576,30.27652,,
http://www.wikidata.org/entity/Q5654434,Harbin Normal University,Harbin Normal University,哈尔滨师范大学,1951.0,1950,126.5603,45.8687,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q5654449,Harbin University of Commerce,Harbin University of Commerce,哈尔滨商业大学,1952.0,1950,118.09094444,24.58022222,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q5654457,Harbin University of Science and Technology,Harbin University of Science and Technology,哈尔滨理工大学,1950.0,1950,126.617,45.7141,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q5695492,Hebei University of Architecture,Hebei University of Architecture,河北建築工程學院,1950.0,1950,114.890957121,40.754326762,Hebei,North
http://www.wikidata.org/entity/Q5695497,Hebei Normal University of Science and Technology,Hebei Normal University of Science and Technology,河北科技师范学院,,,,,Hebei,North
http://www.wikidata.org/entity/Q5695499,Hebei Medical University,Hebei Medical University,河北医科大学,1894.0,1890,114.535302,38.045598,Hebei,North
http://www.wikidata.org/entity/Q5695501,Hebei Polytechnic University,Hebei Polytechnic University,河北理工大学,,,,,Hebei,North
http://www.wikidata.org/entity/Q5695508,Hebei University of Engineering,Hebei University of Engineering,河北工程大学,2003.0,2000,,,Hebei,North
http://www.wikidata.org/entity/Q5695527,Hebei University of Technology,Hebei University of Technology,河北工业大学,1903.0,1900,117.065078607,39.240365875,,
http://www.wikidata.org/entity/Q5698182,Hefei Normal University,Hefei Normal University,合肥师范学院,1955.0,1950,,,Anhui,East
http://www.wikidata.org/entity/Q5698189,Hefei University,Hefei University,合肥大学,2002.0,2000,117.2583,31.7532,Anhui,East
http://www.wikidata.org/entity/Q5698213,Hefei University of Technology,Hefei University of Technology,合肥工业大学,1945.0,1940,117.2901,31.8486,Anhui,East
http://www.wikidata.org/entity/Q5699491,Heilongjiang University of Chinese Medicine,Heilongjiang University of Chinese Medicine,黑龙江中医药大学,1959.0,1950,126.64948,45.72508,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q5712991,Henan University of Technology,Henan University of Technology,河南工业大学,1956.0,1950,,,Henan,Central
http://www.wikidata.org/entity/Q5712994,Henan University of Science and Technology,Henan University of Science and Technology,河南科技大学,1952.0,1950,112.36626,34.6649,Henan,Central
http://www.wikidata.org/entity/Q5713005,Henan University of Chinese Medicine,Henan University of Chinese Medicine,河南中医药大学,1958.0,1950,113.8058,34.7795,Henan,Central
http://www.wikidata.org/entity/Q5714356,Hengshui University,Hengshui University,衡水学院,2004.0,2000,,,Hebei,North
http://www.wikidata.org/entity/Q58555,Holy Spirit Seminary,Holy Spirit Seminary,聖神修院,1964.0,1960,114.161746,22.246459,Hong Kong,South
http://www.wikidata.org/entity/Q5894477,Hong Kong CyberU,Hong Kong CyberU,香港網上學府,2000.0,2000,,,,
http://www.wikidata.org/entity/Q5895140,Hong Kong Virtual University,Hong Kong Virtual University,香港虛擬大學,2001.0,2000,,,Hong Kong,South
http://www.wikidata.org/entity/Q5925123,Huaibei Normal University,Huaibei Normal University,淮北师范大学,1974.0,1970,116.81,33.982,Anhui,East
http://www.wikidata.org/entity/Q5925144,Huainan United University,Huainan United University,淮南联合大学,1984.0,1980,117.01,32.6448,Anhui,East
http://www.wikidata.org/entity/Q5926144,Open University of China,Open University of China,国家开放大学,1979.0,1970,116.2823311,39.85647,Beijing,North
http://www.wikidata.org/entity/Q5927048,Hubei University of Technology,Hubei University of Technology,湖北工业大学,1952.0,1950,114.313717,30.486935,Hubei,Central
http://www.wikidata.org/entity/Q5927051,Hubei University of Chinese Medicine,Hubei University of Chinese Medicine,湖北中医药大学,1958.0,1950,114.26435,30.45038,Hubei,Central
