univ,univLabel_en,univLabel_zh,inceptionYear,coord,cityLabel,provinceLabel
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Yuhuazhai Subdistrict,Yanta District
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Yanta District,Yanta District
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Shaanxi,Yanta District
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Xi'an,Yanta District
http://www.wikidata.org/entity/Q15953966,Xuchang University,许昌学院,1959,,Jiangguanchi Town,Jian'an District
http://www.wikidata.org/entity/Q8045309,Xuzhou Medical University,徐州医科大学,1958,,Xuzhou,Jiangsu
http://www.wikidata.org/entity/Q8045301,Xuzhou University of Technology,徐州工程学院,2002,Point(117.21552 34.21377),Xuzhou,Jiangsu
http://www.wikidata.org/entity/Q718332,Yanbian University,延边大学,1949,Point(129.485 42.9081),Yanji,Yanbian Korean Autonomous Prefecture
http://www.wikidata.org/entity/Q8048276,Yanbian University of Science and Technology,延边大学科技学院,1992,Point(129.524957 42.926375),Yanbian Korean Autonomous Prefecture,Jilin
http://www.wikidata.org/entity/Q8048351,Yang-En University,仰恩大学,1987,Point(118.613 25.1115),Quanzhou,Fujian
http://www.wikidata.org/entity/Q52146304,Yango University,阳光学院,,,Fuzhou,Fujian
http://www.wikidata.org/entity/Q8048658,Yangtze Normal University,长江师范学院,1901,Point(107.25833333 29.75333333),Fuling District,Chongqing
http://www.wikidata.org/entity/Q8048658,Yangtze Normal University,长江师范学院,2001,Point(107.25833333 29.75333333),Fuling District,Chongqing
http://www.wikidata.org/entity/Q13527910,Yangtze University,长江大学,2003,,Jingzhou,Hubei
http://www.wikidata.org/entity/Q8048674,Yangzhou University,扬州大学,1902,,Yangzhou,Jiangsu
http://www.wikidata.org/entity/Q832792,Yanshan University,燕山大学,1920,Point(112.435833333 38.009444444),Qinhuangdao,Hebei
http://www.wikidata.org/entity/Q8048973,Yantai University,烟台大学,1984,Point(121.45484 37.47491),Yantai,Shandong
http://www.wikidata.org/entity/Q1760244,Yenching University,燕京大學,1919,Point(116.305277777 39.989722222),Beijing,People's Republic of China
http://www.wikidata.org/entity/Q30254151,Yibin University,宜宾学院,1978,Point(104.61259 28.790851),Yibin,Sichuan
http://www.wikidata.org/entity/Q8053514,Yichun University,宜春学院,1958,,Yichun,Jiangxi
http://www.wikidata.org/entity/Q8060963,Yulin Normal University,玉林师范学院,1945,Point(110.19894 22.67654),Yulin,Guangxi
http://www.wikidata.org/entity/Q27963770,Yulin University,榆林大学,,Point(109.723983 38.292639),Yulin,Shaanxi
http://www.wikidata.org/entity/Q8061222,Yuncheng University,运城学院,1978,Point(111.04606 35.03934),Shanxi Township,Xupu County
http://www.wikidata.org/entity/Q8061321,Yunnan Agricultural University,云南农业大学,1938,Point(102.7422 25.129211111),Kunming,Yunnan
http://www.wikidata.org/entity/Q8061322,Yunnan Arts University,云南艺术学院,1959,Point(102.8245 24.832),Kunming,Yunnan
http://www.wikidata.org/entity/Q9665597,Yunnan Military Academy,云南陆军讲武堂,,Point(102.69915 25.05085),Huashan Subdistrict,Wuhua District
http://www.wikidata.org/entity/Q8061332,Yunnan Minzu University,云南民族大学,1951,Point(102.84969 24.84003),Kunming,Yunnan
http://www.wikidata.org/entity/Q2120272,Yunnan Normal University,云南师范大学,1938,Point(102.69757 25.05577),Kunming,Yunnan
http://www.wikidata.org/entity/Q8061331,Yunnan Normal University Business School,昆明城市学院,2000,Point(102.64678 25.08374),Kunming,Yunnan
http://www.wikidata.org/entity/Q649882,Yunnan University,雲南大學,1922,Point(102.709377 25.06064),Kunming,Yunnan
http://www.wikidata.org/entity/Q8061337,Yunnan University of Chinese Medicine,云南中医药大学,1960,,Kunming,Yunnan
http://www.wikidata.org/entity/Q8061339,Yunnan University of Finance and Economics,云南财经大学,1951,,Kunming,Yunnan
http://www.wikidata.org/entity/Q8070611,Zhaoqing University,肇庆学院,1970,Point(112.496 23.0805),Zhaoqing,Guangdong
http://www.wikidata.org/entity/Q8070661,Zhejiang A & F University,浙江农林大学,1958,Point(119.728361 30.256472),Lin'an District,Hangzhou
http://www.wikidata.org/entity/Q11148518,Zhejiang Agricultural University,浙江农业大学,1952,Point(120.19164 30.27292),,
http://www.wikidata.org/entity/Q263932,Zhejiang Chinese Medical University,浙江中医药大学,1953,Point(120.149639 30.17275),Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q11148892,Zhejiang Conservatory of Music,浙江音乐学院,2016,,Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q8070664,Zhejiang Gongshang University,浙江工商大学,1911,Point(119.63798056 29.758075),Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q16259712,Zhejiang International Studies University,浙江外国语学院,1987,Point(120.029 30.222),Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q8070667,Zhejiang Medical University,浙江医科大学,1952,,Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q11148738,Zhejiang Normal University,浙江师范大学,1956,Point(119.641 29.1373),Jinhua,Zhejiang
http://www.wikidata.org/entity/Q5967499,Zhejiang Ocean University,浙江海洋学院,1988,Point(122.18669 29.96293),Zhoushan,Zhejiang
http://www.wikidata.org/entity/Q8070672,Zhejiang Sci-Tech University,浙江理工大学,1897,Point(120.35123 30.31819),Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q197543,Zhejiang University,浙江大学,1897,Point(120.120833333 30.263611111),Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q3467737,Zhejiang University of Finance and Economics,浙江财经大学,1974,Point(120.121 30.2636),Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q1622235,Zhejiang University of Science and Technology,浙江科技大学,1980,,Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q986087,Zhejiang University of Technology,浙江工业大学,1953,Point(120.03916667 30.22577778),Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q19841130,Zhejiang Wanli University,浙江万里学院,1999,Point(121.567337 29.819014),Ningbo,Zhejiang
http://www.wikidata.org/entity/Q28414145,Zhengzhou Normal University,郑州师范学院,1949,Point(113.6389662 34.8632852),,
http://www.wikidata.org/entity/Q28414145,Zhengzhou Normal University,郑州师范学院,2010,Point(113.6389662 34.8632852),,
http://www.wikidata.org/entity/Q649895,Zhengzhou University,郑州大学,1956,Point(113.529166666 34.809444444),Zhengzhou,Henan
http://www.wikidata.org/entity/Q8070785,Zhengzhou University of Light Industry,郑州轻工业大学,1977,Point(113.5092 34.8139),Zhengzhou,Henan
http://www.wikidata.org/entity/Q113578472,Zhongfa Aviation University,中法航空大学,,,Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q116090662,Zhongfa Aviation University,中法航空大学,,,Hangzhou,Zhejiang
http://www.wikidata.org/entity/Q10884585,Zhongkai University of Agriculture and Engineering,仲恺农业工程学院,1927,Point(113.276283 23.109625),Guangzhou,Guangdong
http://www.wikidata.org/entity/Q8070947,Zhongnan University of Economics and Law,中南财经政法大学,1948,Point(114.394 30.4752),Wuhan,Hubei
http://www.wikidata.org/entity/Q8070992,Zhongyuan University of Technology,中原工学院,1955,Point(113.6884 34.5859),Zhengzhou,Henan
http://www.wikidata.org/entity/Q8075310,Zunyi Medical University,遵义医科大学,1947,Point(107.06604 27.72489),Zunyi,Guizhou
